price,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
8799,toyota, Avensis,2016,Manual,75710,Diesel,30,61.4,2
16899,vauxhall, Combo Life,2019,Manual,800,Diesel,145,50.4,1.5
19998,bmw, i3,2017,Automatic,41949,Hybrid,140,470.8,0
27990,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,150,49.6,3
26690,vw, Tiguan Allspace,2019,Semi-Auto,6572,Diesel,150,39.2,2
41995,merc, GLS Class,2018,Automatic,14718,Diesel,145,37.2,3
46995,bmw, M2,2020,Automatic,4500,Petrol,145,29.1,3
4750,ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2
72950,merc, GLS Class,2018,Automatic,7390,Petrol,150,23,5.5
16490,skoda, Scala,2019,Semi-Auto,11814,Petrol,150,45.6,1.5
23990,audi, A7,2017,Semi-Auto,16236,Diesel,145,61.4,3
9990,ford, Grand C-MAX,2017,Manual,30788,Diesel,30,64.2,1.5
7194,hyundi, IX20,2016,Manual,27696,Petrol,125,50.4,1.4
23000,ford, Edge,2018,Automatic,13649,Diesel,150,47.9,2
8699,vw, Beetle,2012,Manual,15000,Petrol,235,37.2,2
23995,vw, Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.3,2
17995,ford, Galaxy,2018,Semi-Auto,34880,Diesel,145,52.3,2
12995,vw, Jetta,2018,Manual,11749,Diesel,145,70.6,2
54999,merc, S Class,2019,Automatic,2075,Diesel,145,52.3,2.9
16000,merc, CLA Class,2016,Manual,33231,Petrol,125,51.4,1.6
36750,bmw, X4,2019,Semi-Auto,15508,Diesel,145,40.9,3
8990,skoda, Rapid,2018,Manual,15081,Petrol,145,61.4,1
49980,bmw, M4,2019,Semi-Auto,934,Petrol,150,34,3
9250,skoda, Yeti,2015,Manual,63813,Petrol,125,51.4,1.2
17495,merc, V Class,2018,Manual,38004,Diesel,145,46.3,2.1
4599,vauxhall, Agila,2014,Manual,25102,Petrol,30,55.4,1.2
38782,merc, V Class,2018,Semi-Auto,15640,Diesel,145,45.6,2.2
8600,toyota, Avensis,2015,Manual,69426,Diesel,30,61.4,2
52495,audi, RS4,2018,Semi-Auto,12000,Petrol,145,32.1,2.9
15498,hyundi, I800,2018,Manual,36164,Diesel,145,28,2.5
8498,hyundi, IX35,2015,Manual,48823,Petrol,165,44.1,1.6
43480,bmw, M4,2019,Semi-Auto,152,Petrol,145,34,3
24998,vw, Tiguan Allspace,2019,Manual,53,Petrol,150,36.2,1.5
19199,ford, Galaxy,2018,Semi-Auto,25700,Diesel,145,52.3,2
30969,bmw, Z4,2019,Automatic,5500,Petrol,145,38.7,2
25500,vw, Shuttle,2018,Semi-Auto,33455,Diesel,145,47.1,2
16475,ford, Galaxy,2018,Manual,8346,Diesel,145,56.5,2
15850,skoda, Scala,2019,Semi-Auto,4554,Petrol,150,47.1,1
10690,hyundi, I40,2015,Manual,20660,Diesel,30,65.7,1.7
28990,merc, X-CLASS,2018,Automatic,18000,Diesel,260,35.8,2.3
14900,ford, Grand Tourneo Connect,2018,Manual,18232,Diesel,145,64.2,1.5
16771,vw, Scirocco,2017,Semi-Auto,22250,Petrol,145,44.1,2
13647,ford, Grand C-MAX,2018,Manual,10652,Petrol,145,47.1,1
27499,merc, GL Class,2014,Automatic,53407,Diesel,325,35.3,3
27000,vw, Amarok,2019,Automatic,25221,Diesel,260,33.6,3
28490,vw, Arteon,2019,Automatic,3712,Petrol,145,47.1,2
37500,merc, CLS Class,2019,Semi-Auto,2609,Diesel,145,48.7,2.9
44450,vw, Caravelle,2019,Automatic,2222,Diesel,145,33.6,2
15200,vauxhall, Combo Life,2018,Manual,5651,Diesel,145,53.3,1.5
17970,ford, Galaxy,2017,Semi-Auto,27503,Diesel,145,52.3,2
5495,skoda, Yeti,2013,Manual,95000,Diesel,30,61.4,1.6
5480,vw, Jetta,2011,Manual,10000,Diesel,20,67.3,1.6
3295,ford, KA,2009,Manual,68441,Petrol,30,55.4,1.2
34000,vw, Arteon,2020,Semi-Auto,3000,Petrol,150,32.8,2
22995,vw, Arteon,2018,Semi-Auto,21299,Petrol,145,47.1,2
14990,vauxhall, Zafira Tourer,2017,Manual,6000,Petrol,205,41.5,1.4
15999,skoda, Scala,2019,Manual,4538,Petrol,150,49.6,1
69995,bmw, M5,2019,Automatic,3700,Petrol,145,24.1,4.4
12995,ford, Tourneo Custom,2016,Manual,73000,Diesel,200,44.8,2
27998,vw, Arteon,2019,Manual,13,Diesel,145,52.3,2
10499,ford, Grand C-MAX,2015,Semi-Auto,26217,Diesel,125,56.5,2
16170,ford, Galaxy,2016,Manual,45973,Diesel,125,56.5,2
16500,ford, Tourneo Custom,2017,Manual,47000,Diesel,200,44.8,2
14062,hyundi, IX20,2019,Automatic,357,Petrol,145,34.5,1.6
67899,merc, GLS Class,2020,Automatic,1000,Diesel,150,30.4,2.9
19998,ford, Galaxy,2016,Manual,11100,Diesel,125,56.5,2
11995,hyundi, I40,2015,Automatic,17200,Diesel,200,47.1,1.7
18400,toyota, Prius,2017,Automatic,37199,Hybrid,140,85.6,1.8
16985,skoda, Kamiq,2019,Manual,997,Petrol,145,47.9,1
11325,skoda, Yeti,2017,Manual,30627,Petrol,145,51.4,1.2
11700,toyota, Verso,2016,Manual,10863,Petrol,200,41.5,1.6
15299,vw, Scirocco,2017,Manual,10131,Petrol,145,47.1,2
11500,vw, Scirocco,2013,Manual,37940,Diesel,30,62.8,2
14500,vw, Scirocco,2016,Semi-Auto,25584,Diesel,30,57.6,2
35950,audi, A8,2018,Semi-Auto,20672,Diesel,145,50.4,3
14499,toyota, Prius,2015,Automatic,61253,Hybrid,0,72.4,1.8
8460,vauxhall, GTC,2016,Manual,17363,Petrol,160,47.1,1.4
10109,hyundi, IX20,2018,Manual,18390,Petrol,145,50.4,1.4
8998,hyundi, I40,2017,Manual,59626,Diesel,150,67.3,1.7
16490,merc, CLS Class,2015,Automatic,54000,Diesel,145,56.5,2.1
18099,merc, CLS Class,2015,Semi-Auto,38792,Diesel,125,57.7,2.1
37900,audi, A8,2018,Semi-Auto,6098,Diesel,145,50.4,3
139995,merc, G Class,2018,Semi-Auto,13046,Petrol,145,21.4,4
43000,bmw, X4,2020,Semi-Auto,857,Diesel,145,40.9,3
8490,hyundi, IX35,2014,Manual,35000,Diesel,150,53.3,1.7
3990,merc, SLK,2004,Automatic,64015,Petrol,325,30,2.3
4942,ford, KA,2015,Manual,12905,Petrol,30,57.7,1.2
21600,ford, Galaxy,2018,Manual,9609,Diesel,145,55.4,2
1990,merc, SLK,1998,Automatic,113557,Petrol,265,32.1,2.3
48000,ford, Mustang,2020,Manual,50,Petrol,145,23.9,5
14490,vw, Beetle,2018,Manual,40551,Petrol,145,51.4,1.2
40990,audi, A8,2018,Semi-Auto,4440,Petrol,145,37.7,3
14800,merc, SLK,2015,Automatic,31576,Diesel,30,70.6,2.1
13749,toyota, Verso,2015,Automatic,24321,Petrol,160,43.5,1.8
14495,hyundi, I800,2018,Manual,37902,Diesel,145,37.7,2.5
9950,vauxhall, Zafira Tourer,2017,Manual,28000,Petrol,200,42.2,1.4
11091,hyundi, IX20,2018,Manual,14952,Diesel,150,64.2,1.6
35995,bmw, Z4,2019,Semi-Auto,4586,Petrol,150,33.2,3
7640,hyundi, I40,2015,Manual,61599,Diesel,30,65.7,1.7
17690,hyundi, Santa Fe,2016,Semi-Auto,48155,Diesel,235,42.2,2.2
13380,vauxhall, Combo Life,2018,Manual,20203,Diesel,145,53.3,1.5
35995,merc, V Class,2017,Semi-Auto,16830,Diesel,235,44.8,2.2
20995,toyota, Prius,2017,Automatic,18136,Hybrid,0,85.6,1.8
37499,merc, CLS Class,2019,Semi-Auto,5680,Diesel,145,48.7,2.9
11498,toyota, Verso,2017,Manual,6741,Petrol,150,41.5,1.6
10200,skoda, Yeti,2015,Manual,37256,Diesel,30,62.8,2
44890,merc, GLS Class,2019,Automatic,18082,Diesel,145,37.2,3
40900,merc, S Class,2019,Automatic,15251,Diesel,150,52.3,2.9
23295,skoda, Kamiq,2020,Semi-Auto,500,Petrol,145,43.5,1.5
3690,ford, KA,2010,Manual,61575,Petrol,30,55.4,1.2
27990,toyota, Prius,2020,Automatic,1500,Hybrid,135,235,1.8
18995,hyundi, I800,2019,Automatic,15927,Diesel,145,28,2.5
50576,audi, Q8,2019,Automatic,4968,Diesel,145,33.6,3
5200,vauxhall, Agila,2012,Automatic,32028,Petrol,145,49.6,1.2
16500,bmw, 6 Series,2014,Automatic,67476,Diesel,160,49.6,3
27000,merc, V Class,2019,Automatic,500,Diesel,145,38.2,2.1
39495,toyota, Land Cruiser,2017,Semi-Auto,9200,Diesel,145,38.2,2.8
59988,bmw, X7,2019,Automatic,7791,Diesel,145,33.6,3
36995,audi, A8,2018,Semi-Auto,2905,Diesel,145,40.4,3
28945,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
3500,ford, KA,2013,Manual,44846,Petrol,30,57.7,1.2
9995,ford, Grand C-MAX,2017,Manual,46391,Petrol,30,54.3,1
12291,vw, Scirocco,2015,Manual,23388,Diesel,20,55.4,2
16937,vauxhall, Combo Life,2019,Manual,2026,Petrol,145,42.2,1.2
37980,bmw, X6,2018,Semi-Auto,11188,Diesel,150,40.9,3
10999,ford, Grand C-MAX,2017,Automatic,18415,Diesel,30,58.9,1.5
13399,vw, Scirocco,2016,Automatic,23041,Diesel,125,53.3,2
46950,vw, Caravelle,2019,Semi-Auto,10000,Diesel,150,33.6,2
10500,toyota, Verso,2017,Manual,36756,Petrol,200,41.5,1.6
11736,ford, Grand C-MAX,2016,Manual,33000,Diesel,30,64.2,1.5
8995,ford, Grand C-MAX,2015,Manual,38058,Diesel,125,60.1,1.6
28990,merc, CLA Class,2020,Automatic,6000,Petrol,145,40.9,2
18250,skoda, Scala,2020,Manual,3543,Petrol,145,49.6,1
19899,vw, Arteon,2018,Automatic,33024,Diesel,145,62.8,2
13799,ford, Grand C-MAX,2018,Manual,11708,Diesel,145,64.2,1.5
20498,ford, Edge,2017,Manual,29326,Diesel,200,47.9,2
61875,bmw, X7,2019,Semi-Auto,5071,Diesel,145,33.6,3
18499,merc, GL Class,2016,Automatic,46864,Diesel,125,56.5,2.1
2695,vw, Beetle,2006,Manual,78356,Petrol,325,32.1,2
10998,hyundi, I40,2016,Manual,29347,Diesel,30,65.7,1.7
52000,merc, V Class,2018,Automatic,11875,Diesel,145,45.6,2.1
18500,vw, Scirocco,2018,Semi-Auto,23480,Petrol,150,44.1,2
4895,ford, KA,2014,Manual,41760,Petrol,30,57.7,1.2
10990,vauxhall, GTC,2017,Automatic,19965,Petrol,200,42.8,1.4
24985,vw, Arteon,2019,Semi-Auto,5851,Diesel,145,50.4,2
20500,toyota, Prius,2015,Automatic,46230,Hybrid,10,64.2,1.8
62990,audi, Q8,2018,Semi-Auto,16900,Diesel,145,32.8,3
37990,bmw, M2,2019,Semi-Auto,19548,Petrol,145,29.1,3
13499,hyundi, I800,2017,Automatic,44749,Diesel,145,33.6,2.5
5698,ford, KA,2014,Manual,13294,Petrol,30,57.7,1.2
14890,merc, SLK,2014,Semi-Auto,35000,Diesel,150,56.5,2
4950,ford, KA,2015,Manual,12864,Petrol,30,57.7,1.2
17450,hyundi, Santa Fe,2016,Manual,21972,Diesel,200,47.1,2.2
32995,merc, X-CLASS,2019,Automatic,600,Diesel,260,31.4,3
34480,merc, CLS Class,2018,Semi-Auto,16432,Diesel,145,48.7,2.9
10490,ford, Grand C-MAX,2016,Manual,26985,Petrol,30,54.3,1
47990,audi, RS3,2019,Semi-Auto,3584,Petrol,145,29.7,2.5
5490,vauxhall, Antara,2013,Semi-Auto,79856,Diesel,330,35.8,2.2
19000,ford, Galaxy,2017,Semi-Auto,36708,Diesel,145,52.3,2
24490,toyota, Prius,2019,Automatic,4454,Hybrid,135,64.2,1.8
9991,hyundi, IX35,2015,Manual,43439,Diesel,160,51.4,2
8498,hyundi, IX20,2016,Manual,25018,Petrol,125,50.4,1.4
4990,merc, SLK,2002,Automatic,75034,Petrol,325,30,2.3
34763,merc, GLS Class,2016,Automatic,32505,Diesel,305,37.2,3
12990,merc, SLK,2015,Automatic,40000,Diesel,145,56.5,2.1
55991,bmw, M4,2018,Semi-Auto,4000,Petrol,145,33.6,3
24961,toyota, Prius,2019,Automatic,2731,Hybrid,135,62.8,1.8
7360,vauxhall, GTC,2015,Manual,34758,Petrol,160,47.1,1.4
13295,merc, CLA Class,2016,Automatic,82100,Diesel,20,67.3,2.1
10000,vw, Jetta,2015,Manual,29546,Diesel,20,67.3,2
67000,audi, RS4,2020,Semi-Auto,3000,Petrol,145,29.1,2.9
9500,hyundi, IX20,2017,Manual,12536,Diesel,145,64.2,1.6
3995,toyota, Verso,2008,Manual,83000,Petrol,260,36.7,1.8
17499,merc, SLK,2016,Automatic,30128,Diesel,30,70.6,2.1
12000,vw, Beetle,2016,Manual,18442,Diesel,30,67.3,2
17861,toyota, Prius,2016,Automatic,14749,Hybrid,0,85.6,1.8
8995,skoda, Rapid,2017,Manual,13272,Petrol,145,57.7,1.2
22000,toyota, Prius,2018,Automatic,18000,Hybrid,140,85.6,1.8
10495,hyundi, IX35,2015,Automatic,39661,Diesel,265,41.5,2
13498,vauxhall, Vivaro,2016,Manual,37409,Diesel,160,49.6,1.6
8391,skoda, Rapid,2017,Manual,45551,Petrol,150,57.7,1.2
5588,hyundi, IX35,2012,Manual,82833,Petrol,200,41.5,1.6
20000,bmw, X4,2016,Automatic,52135,Diesel,145,54.3,2
7994,vw, Caravelle,2006,Manual,178000,Diesel,325,34.4,2.5
17900,ford, Galaxy,2018,Manual,37411,Diesel,145,56.5,2
36999,merc, V Class,2016,Manual,20455,Diesel,200,46.3,2.1
29250,audi, RS3,2015,Semi-Auto,35395,Petrol,300,34.9,2.5
18000,vw, Scirocco,2017,Manual,33514,Petrol,305,34.9,2
2395,toyota, Verso,2003,Automatic,104000,Petrol,300,34.5,1.8
9995,hyundi, IX20,2017,Automatic,11211,Petrol,150,43.5,1.6
13980,vauxhall, Vivaro,2017,Manual,24000,Diesel,145,50.4,1.6
28945,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
10000,ford, KA,2018,Manual,10051,Petrol,150,43.5,0
64652,bmw, X6,2019,Automatic,4331,Petrol,145,26.4,3
16991,vw, Scirocco,2017,Manual,14942,Diesel,145,67.3,2
46990,bmw, 7 Series,2019,Semi-Auto,7515,Diesel,150,42.2,3
21999,ford, Puma,2020,Manual,2500,Petrol,150,50.4,1
8791,vw, CC,2013,Manual,46000,Petrol,200,39.8,1.8
42888,audi, A8,2019,Semi-Auto,1000,Diesel,145,40.4,3
13990,vw, Caravelle,2005,Automatic,140000,Diesel,325,31,2.5
9995,skoda, Rapid,2019,Manual,12106,Petrol,145,58.9,1
47749,merc, S Class,2019,Semi-Auto,11168,Diesel,145,52.3,3
23495,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
35590,merc, CLS Class,2019,Automatic,4105,Diesel,145,48.7,2.9
30995,vw, Amarok,2020,Automatic,4500,Diesel,260,36.2,3
11990,vw, Beetle,2016,Manual,19039,Petrol,145,48.7,1.4
16495,skoda, Scala,2019,Manual,1500,Petrol,145,49.6,1
51995,audi, RS6,2015,Semi-Auto,11484,Petrol,325,29.4,4
26491,toyota, Camry,2019,Automatic,4416,Hybrid,135,52.3,2.5
15899,merc, GL Class,2017,Manual,42830,Diesel,145,67.3,2.1
3820,ford, KA,2013,Manual,45804,Petrol,30,57.7,1.2
10495,vauxhall, Zafira Tourer,2015,Manual,8711,Petrol,200,42.2,1.4
15980,toyota, Verso,2017,Semi-Auto,9589,Petrol,160,43.5,1.8
12700,vw, CC,2016,Automatic,35034,Diesel,125,58.9,2
8430,vauxhall, GTC,2016,Manual,13270,Petrol,160,47.1,1.4
29995,merc, V Class,2016,Automatic,33000,Diesel,235,44.8,2.1
27000,vw, Arteon,2019,Semi-Auto,3000,Petrol,150,47.1,2
38995,merc, V Class,2018,Automatic,14777,Diesel,145,44.8,2.1
10199,ford, Grand C-MAX,2016,Manual,26297,Diesel,30,64.2,1.5
18999,vauxhall, Combo Life,2019,Manual,2859,Diesel,145,50.4,1.5
35995,bmw, M5,2016,Automatic,39200,Petrol,555,28.5,4.4
10495,vw, Jetta,2017,Manual,15899,Diesel,20,67.3,2
12995,toyota, Avensis,2017,Manual,35650,Petrol,145,47.1,1.8
55970,audi, Q8,2019,Semi-Auto,5415,Diesel,145,33.6,3
17500,ford, Edge,2016,Manual,28366,Diesel,160,48.7,2
27998,toyota, PROACE VERSO,2019,Automatic,240,Diesel,145,38.7,2
11250,vw, CC,2016,Semi-Auto,29000,Diesel,150,53.3,2
7699,hyundi, IX20,2015,Manual,27399,Petrol,125,50.4,1.4
16499,ford, Galaxy,2016,Manual,36209,Diesel,125,56.5,2
17980,skoda, Scala,2020,Manual,100,Petrol,150,50.4,1
15491,vauxhall, GTC,2016,Manual,14682,Petrol,260,36.2,2
39450,bmw, X4,2019,Semi-Auto,7310,Diesel,145,40.9,3
23499,ford, Puma,2020,Manual,1850,Petrol,145,49.6,1
6995,hyundi, I40,2013,Manual,50438,Diesel,30,62.8,1.7
20550,hyundi, Santa Fe,2017,Semi-Auto,11175,Diesel,145,42.8,2.2
14999,skoda, Scala,2019,Manual,4050,Petrol,145,49.6,1
33000,ford, Edge,2019,Semi-Auto,10,Diesel,145,37.2,2
12995,toyota, Avensis,2018,Manual,32236,Diesel,145,67.3,1.6
22000,ford, Galaxy,2016,Automatic,40874,Petrol,260,35.8,2
6641,skoda, Rapid,2013,Semi-Auto,25542,Petrol,145,35.3,1.4
13751,hyundi, I40,2017,Manual,8613,Diesel,145,65.7,1.7
8750,ford, Grand C-MAX,2016,Automatic,36541,Diesel,30,58.9,1.5
28000,ford, Mustang,2017,Semi-Auto,23179,Petrol,570,23.5,5
6695,vw, CC,2012,Manual,98000,Diesel,30,60.1,2
10857,merc, SLK,2013,Automatic,49284,Petrol,200,43.5,2
20450,ford, Edge,2017,Semi-Auto,34399,Diesel,160,48.7,2
14295,vw, Scirocco,2015,Semi-Auto,35845,Diesel,125,53.3,2
30990,ford, Edge,2019,Automatic,15012,Diesel,145,37.2,2
1795,ford, KA,2008,Manual,63000,Petrol,160,45.6,1.3
42490,audi, RS3,2020,Automatic,320,Petrol,145,29.7,2.5
36850,bmw, 6 Series,2020,Semi-Auto,6,Diesel,145,53.3,3
14995,skoda, Scala,2020,Manual,1656,Petrol,145,50.4,1
13295,toyota, Avensis,2017,Automatic,14824,Petrol,145,46.3,1.8
12190,vauxhall, Zafira Tourer,2017,Manual,6527,Petrol,150,41.5,1.4
22315,merc, CLS Class,2016,Automatic,19366,Diesel,165,51.4,3
13550,vauxhall, Combo Life,2018,Manual,3105,Diesel,145,53.3,1.5
4795,skoda, Yeti,2011,Manual,102000,Diesel,205,47.1,2
45995,toyota, Land Cruiser,2019,Semi-Auto,8967,Diesel,150,30.1,2.8
26578,merc, S Class,2015,Automatic,33462,Diesel,205,48.7,3
20950,bmw, X6,2016,Semi-Auto,29211,Diesel,205,47.1,3
10998,ford, Grand C-MAX,2017,Manual,14161,Diesel,30,64.2,1.5
17500,ford, Edge,2016,Manual,48585,Diesel,160,48.7,2
35989,merc, GL Class,2014,Automatic,55000,Petrol,570,23,5.5
4495,ford, KA,2013,Manual,32900,Petrol,30,57.7,1.2
22646,merc, CLS Class,2017,Automatic,21494,Diesel,165,51.4,3
14698,ford, Grand Tourneo Connect,2017,Manual,14801,Diesel,30,64.2,1.5
17995,skoda, Kamiq,2019,Manual,500,Petrol,150,47.9,1
19995,toyota, GT86,2018,Manual,15525,Petrol,150,36.2,2
27998,vw, Arteon,2019,Manual,41,Diesel,145,52.3,2
19230,audi, A8,2015,Automatic,35361,Diesel,200,48.7,3
11395,vauxhall, GTC,2017,Manual,26738,Petrol,150,47.1,1.4
23162,bmw, X6,2015,Semi-Auto,55912,Diesel,200,47.1,3
26490,vw, Shuttle,2019,Semi-Auto,12699,Diesel,145,32.8,2
18680,hyundi, Santa Fe,2016,Semi-Auto,34812,Diesel,235,42.2,2.2
17750,hyundi, I800,2019,Manual,3844,Diesel,145,31.7,2.5
18490,hyundi, I800,2019,Manual,14329,Diesel,150,31.7,2.5
15998,merc, M Class,2014,Semi-Auto,71657,Diesel,200,44.8,2.1
9998,skoda, Yeti,2016,Manual,36761,Diesel,30,62.8,2
11499,skoda, Yeti,2015,Manual,50866,Diesel,145,55.4,2
30998,bmw, 7 Series,2017,Semi-Auto,22879,Petrol,205,40.4,3
59999,bmw, M4,2020,Semi-Auto,3000,Petrol,150,28.5,3
17490,bmw, 6 Series,2016,Automatic,62156,Diesel,200,49.6,3
7000,ford, KA,2017,Manual,32082,Petrol,30,57.7,1.2
23998,toyota, GT86,2019,Semi-Auto,913,Petrol,145,32.8,2
10499,ford, Grand C-MAX,2016,Automatic,34045,Diesel,125,56.5,2
32989,bmw, Z4,2019,Semi-Auto,6000,Petrol,145,38.7,2
2495,ford, Fusion,2010,Manual,96000,Diesel,30,62.8,1.4
19990,vw, Caravelle,2013,Automatic,85515,Diesel,300,37.2,2
13490,vw, Scirocco,2016,Manual,36000,Diesel,20,55.4,2
30990,bmw, Z4,2020,Semi-Auto,10,Petrol,145,38.7,2
11998,vw, Scirocco,2015,Manual,50183,Diesel,20,55.4,2
4391,vauxhall, Agila,2013,Manual,21461,Petrol,30,55.4,1.2
21398,merc, CLS Class,2016,Semi-Auto,34056,Diesel,160,51.4,3
54994,merc, S Class,2019,Automatic,3715,Diesel,145,52.3,2.9
7250,hyundi, IX20,2013,Automatic,26289,Petrol,200,43.6,1.6
44999,merc, CLS Class,2019,Semi-Auto,6465,Diesel,145,47.9,2.9
39995,merc, V Class,2019,Semi-Auto,4823,Diesel,145,45.6,2.2
19995,ford, Edge,2017,Manual,22930,Diesel,160,48.7,2
18650,ford, Galaxy,2016,Semi-Auto,29228,Diesel,145,52.3,2
33990,audi, A7,2019,Semi-Auto,4100,Diesel,145,47.1,2
8250,vw, CC,2013,Manual,72000,Diesel,125,58.9,2
17950,merc, V Class,2019,Manual,22538,Diesel,145,46.3,2.1
32494,hyundi, Santa Fe,2019,Semi-Auto,9445,Diesel,150,39.2,2.2
23900,vw, Amarok,2017,Automatic,23800,Diesel,265,36.2,3
19490,ford, Tourneo Custom,2017,Manual,39250,Diesel,145,44.8,2
55000,bmw, X6,2019,Semi-Auto,2455,Diesel,145,34.9,3
10290,ford, Grand C-MAX,2017,Manual,24088,Diesel,145,64.2,1.5
9500,ford, Grand C-MAX,2016,Semi-Auto,52126,Diesel,30,58.9,1.5
74500,audi, R8,2016,Automatic,28888,Petrol,570,24.1,5.2
40995,toyota, Land Cruiser,2019,Semi-Auto,11404,Diesel,145,30.1,2.8
18995,ford, Tourneo Custom,2019,Manual,25587,Diesel,145,32.5,2
21982,vw, Arteon,2019,Semi-Auto,8861,Petrol,145,40.4,1.5
17991,ford, Galaxy,2017,Automatic,28522,Diesel,145,52.3,2
32380,hyundi, Santa Fe,2019,Semi-Auto,9739,Diesel,150,39.2,2.2
6995,hyundi, IX20,2016,Manual,41691,Diesel,30,64.2,1.6
13498,bmw, Z4,2015,Semi-Auto,48444,Petrol,200,41.5,2
5490,vauxhall, Agila,2013,Automatic,43000,Petrol,145,49.6,1.2
62995,bmw, 8 Series,2020,Semi-Auto,11,Petrol,145,31.7,3
9800,toyota, Avensis,2017,Manual,43795,Diesel,145,67.3,1.6
10975,vw, Scirocco,2015,Manual,51144,Diesel,20,55.4,2
39950,bmw, X4,2019,Semi-Auto,5491,Petrol,145,26.9,3
19998,audi, A8,2015,Semi-Auto,42565,Diesel,200,47.9,3
6099,skoda, Roomster,2013,Manual,21462,Petrol,145,49.6,1.2
15200,merc, CLA Class,2016,Manual,53244,Diesel,20,67.3,2.1
7769,hyundi, IX20,2016,Manual,21304,Diesel,30,64.2,1.6
14106,vauxhall, Combo Life,2019,Manual,6846,Petrol,145,42.2,1.2
48500,bmw, M4,2019,Semi-Auto,125,Petrol,145,32.5,3
21495,ford, Edge,2018,Semi-Auto,35482,Diesel,145,48.7,2
74226,bmw, i8,2019,Automatic,10,Hybrid,135,141.2,1.5
30972,bmw, 7 Series,2017,Semi-Auto,15405,Diesel,145,54.3,3
59995,bmw, 8 Series,2020,Semi-Auto,700,Petrol,145,31.7,3
40980,vw, Caravelle,2019,Automatic,8500,Diesel,145,33.6,2
31990,bmw, X6,2017,Automatic,42000,Diesel,150,42.8,3
12800,ford, Grand C-MAX,2018,Manual,10092,Petrol,145,47.9,1
15652,vw, Scirocco,2017,Semi-Auto,24331,Petrol,145,44.1,2
2890,toyota, Avensis,2009,Manual,114000,Diesel,145,55.4,2
18998,merc, V Class,2018,Manual,28702,Diesel,145,46.3,2.1
36995,toyota, Hilux,2020,Automatic,150,Diesel,260,2.8,2.4
10498,ford, Grand C-MAX,2016,Manual,17197,Diesel,30,64.2,1.5
21495,ford, Puma,2020,Manual,10,Petrol,145,50.4,1
39995,vw, Caravelle,2019,Semi-Auto,12209,Diesel,145,33.6,2
21490,vauxhall, Combo Life,2020,Semi-Auto,500,Petrol,145,40.4,1.2
24945,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
13498,vauxhall, Combo Life,2019,Manual,12545,Diesel,145,53.3,1.5
21944,merc, M Class,2014,Automatic,34525,Diesel,305,39.2,3
48898,bmw, i8,2017,Automatic,36127,Hybrid,0,134.5,1.5
11912,vw, Scirocco,2015,Manual,82004,Diesel,30,53.3,2
9250,hyundi, IX20,2017,Manual,8449,Petrol,145,50.4,1.4
9698,hyundi, I40,2016,Manual,40134,Diesel,30,65.7,1.7
29930,audi, A7,2019,Automatic,13450,Diesel,140,52.3,3
18500,ford, Edge,2017,Manual,31325,Diesel,160,48.7,2
2990,vauxhall, Antara,2008,Manual,99000,Diesel,300,37.7,2
15280,merc, SLK,2016,Semi-Auto,33534,Diesel,30,70.6,2
1295,ford, KA,2007,Manual,88000,Petrol,200,43.5,1.3
10030,ford, Grand C-MAX,2016,Automatic,17334,Diesel,30,58.9,1.5
7699,ford, KA,2017,Manual,16001,Petrol,145,57.7,1.2
17700,ford, Galaxy,2017,Manual,41340,Diesel,125,56.5,2
27999,toyota, Prius,2019,Automatic,9975,Hybrid,140,217.3,1.8
7398,vauxhall, Zafira Tourer,2016,Manual,56248,Petrol,200,42.2,1.4
16240,vauxhall, Combo Life,2019,Manual,5012,Diesel,145,53.3,1.5
8750,hyundi, IX20,2017,Manual,13675,Diesel,145,64.2,1.6
22950,vw, Arteon,2018,Automatic,13769,Diesel,145,55.4,2
18170,ford, Galaxy,2017,Manual,27203,Diesel,125,56.5,2
21950,merc, CLS Class,2016,Automatic,50000,Petrol,235,39.2,3.5
31390,hyundi, Santa Fe,2019,Semi-Auto,13675,Diesel,150,39.8,2.2
8888,vw, CC,2016,Automatic,108808,Diesel,125,58.9,2
27998,toyota, PROACE VERSO,2019,Automatic,50,Diesel,145,38.7,2
45990,audi, SQ7,2016,Automatic,25514,Diesel,300,39.2,4
38980,merc, GLB Class,2020,Semi-Auto,16,Diesel,145,44.8,2
12485,toyota, Verso,2017,Manual,6995,Petrol,205,41.5,1.6
19490,bmw, X4,2016,Automatic,59000,Diesel,145,54.3,2
18448,vauxhall, Combo Life,2019,Manual,1,Petrol,145,42.2,1.2
56000,audi, RS5,2019,Automatic,6500,Petrol,145,30.1,2.9
5995,toyota, Verso,2011,Manual,54000,Diesel,145,53.3,2
39500,audi, A8,2018,Automatic,1000,Diesel,145,50.4,3
43990,vw, Caravelle,2019,Automatic,12152,Diesel,145,44.8,2
10990,bmw, 7 Series,2012,Automatic,76000,Diesel,260,41.5,3
